property_type,sector,society,price,price_per_sqft,bedRoom,bathroom,balcony,floorNum,agePossession,built_up_area,study room,servant room,store room,pooja room,others,furnishing_type,luxury_score
flat,sector 74,M3M Skywalk,2.25,12500.0,3,3,3,5.0,Relatively New,1900.0,1,0,0,0,0,0,174
flat,sector 37d,Ramprastha The Atrium3.4 ★,0.9,6224.0,3,3,2,13.0,Relatively New,1185.0,0,0,0,0,0,2,37
flat,sector 90,DLF Regal Gardens3.9 ★,1.65,7449.0,4,4,3+,8.0,Relatively New,1900.0,0,0,0,0,1,0,79
house,sector 39,independent,5.15,14071.0,5,5,0,1.0,Relatively New,3660.0,0,0,0,0,0,0,0
flat,sohna road,Eldeco Accolade3.8 ★,1.1,7550.0,3,2,3,13.0,Relatively New,1319.0,0,0,0,0,0,0,0
flat,sector 24,Ambience Lagoon3.9 ★,4.25,13281.0,3,4,3+,3.0,Old Property,3201.0,0,1,1,0,0,1,131
flat,sector 84,SS The Coralwood3.4 ★,1.1,5820.0,3,3,3+,12.0,Moderately Old,1710.0,0,0,0,0,0,1,104
house,sector 57,ansals florence villa,3.3,19820.0,4,3,3+,2.0,Moderately Old,1665.0,1,1,1,1,0,0,151
house,sector 7,independent,1.16,11694.0,2,4,2,3.0,Moderately Old,1102.0,0,0,0,0,1,0,39
flat,sector 109,Raheja Atharva3.6 ★,0.79,7932.0,3,2,2,3.0,Relatively New,1213.0,0,0,0,0,0,1,44
flat,sector 104,Godrej Summit3.7 ★,1.75,7530.0,4,5,3+,1.0,New Property,2582.0,0,1,0,0,0,0,60
flat,sector 104,ATS Triumph3.9 ★,2.55,13077.0,4,4,3+,21.0,Relatively New,2509.0,0,1,0,0,0,0,150
flat,sector 86,Microtek Greenburg3.8 ★,1.65,8707.0,3,4,3,8.0,Relatively New,1715.0,0,1,0,0,0,0,124
flat,sector 25,DLF Beverly Park4.1 ★,8.0,15385.0,5,5,3+,2.0,Old Property,5778.0,1,1,0,1,1,2,26
house,sector 67,ansal api esencia,1.85,8222.0,3,3,3,1.0,Moderately Old,278.0,0,0,0,0,0,0,49
house,sector 25,dlf city plots phase 2,10.5,29022.0,4,4,2,2.0,Old Property,3618.0,0,1,0,1,0,1,91
flat,sector 112,Experion Windchants3.8 ★,6.5,10417.0,4,5,3,11.0,Relatively New,4800.0,0,0,0,0,0,0,55
house,sector 41,independent,9.0,27778.0,8,5,3+,3.0,Old Property,3240.0,0,1,1,1,0,1,26
flat,sector 112,Experion Windchants3.8 ★,3.75,13383.0,3,3,2,21.0,Relatively New,2225.56,0,1,0,0,0,1,159
flat,sector 37c,Corona Optus3.9 ★,1.25,8929.0,3,3,3,2.0,Relatively New,1563.0,1,0,0,0,0,0,49
flat,sector 65,M3M Latitude,4.7,19748.0,3,3,3+,9.0,Relatively New,2380.0,0,1,0,1,0,1,44
flat,sector 106,Paras Dews,1.1,9735.0,3,4,3+,8.0,Relatively New,1186.0,0,1,0,0,0,1,174
flat,sector 95,ROF Ananda,0.38,5901.0,3,2,1,2.0,Relatively New,716.0,0,0,0,1,0,1,66
flat,sector 92,Sare Green ParC Phase 3,0.95,4857.0,4,3,3,4.0,Moderately Old,1770.0,0,0,0,0,0,0,67
flat,sector 67,Ireo Victory Valley4.1 ★,3.05,16267.0,3,4,2,35.0,Relatively New,2200.0,1,1,0,0,0,1,165
house,sector 57,independent,6.25,2778.0,9,9,3+,3.0,New Property,2660.0,0,1,0,0,0,1,61
house,sector 2,independent,3.65,23443.0,3,9,3+,3.0,New Property,1557.0,0,1,0,1,0,1,116
flat,sector 95,ROF Ananda,0.2,5464.0,1,1,1,10.0,Relatively New,407.0,0,0,0,0,0,0,82
flat,sector 37d,BPTP Terra3.8 ★,1.8,8215.0,4,3,3,12.0,Relatively New,1983.0,1,0,0,0,0,1,144
flat,sector 79,Godrej 1014.0 ★,1.3,8270.0,2,2,3,3.0,New Property,1423.0,1,0,0,0,0,0,49
flat,sector 61,Smart World Orchard,2.2,14203.0,3,3,2,4.0,New Property,1721.0,0,0,0,0,0,0,152
flat,sector 99,Pivotal Riddhi Siddhi,0.4,4444.0,2,2,2,9.0,New Property,733.0,0,0,0,0,0,0,60
house,sector 91,dlf new town heights,2.5,7058.0,4,4,3+,3.0,Moderately Old,3400.0,1,1,1,1,0,1,80
flat,sohna road,Breez Global Hill View,0.35,6318.0,2,2,2,14.0,New Property,616.0,0,0,0,0,0,0,53
flat,sector 111,Lotus Homz4.0 ★,0.6,8451.0,2,2,3,9.0,New Property,789.0,0,0,0,0,0,0,52
flat,sector 22,Ambience Creacions,4.1,28101.0,3,3,3+,2.0,New Property,2069.0,0,0,0,0,0,2,119
flat,sector 71,Signature Andour Heights3.8 ★,0.59,8429.0,2,2,1,6.0,Moderately Old,639.0,0,0,0,0,0,0,67
flat,sector 4,Shri Ram Apartments,0.36,3789.0,2,2,1,4.0,Relatively New,1056.0,0,0,0,0,0,0,0
house,sector 51,independent,2.25,2778.0,6,3,3+,3.0,Relatively New,900.0,0,0,0,0,0,0,54
flat,sector 85,SS The Leaf3.8 ★,1.87,7779.0,3,4,3,7.0,Relatively New,2225.0,0,0,0,0,0,0,49
flat,sector 63a,AIPL Joy Square,0.7,10101.0,1,1,0,7.0,Under Construction,693.0,0,0,0,0,0,0,0
flat,sector 90,DLF Regal Gardens3.9 ★,1.15,6326.0,3,3,3+,18.0,Relatively New,1645.0,0,0,0,1,0,1,130
flat,sector 70a,AIPL The Peaceful Homes3.9 ★,1.6,9587.0,2,2,2,22.0,Moderately Old,1416.0,0,0,0,0,0,0,86
flat,sector 86,Microtek Greenburg3.8 ★,1.25,8446.0,3,4,3,0.0,Relatively New,1339.0,1,0,0,0,0,0,49
flat,sector 104,Zara Aavaas,0.22,7309.0,1,2,2,2.0,New Property,335.0,0,0,0,0,0,0,60
flat,gwal pahari,Krrish Provence Estate,5.25,9052.0,4,5,3+,2.0,New Property,5249.0,1,1,0,1,0,0,49
flat,sector 85,SS The Leaf3.8 ★,2.03,7229.0,4,4,3+,3.0,Relatively New,2225.0,0,0,0,0,1,0,49
flat,sector 82,Mapsko Royale Ville3.7 ★,0.99,5531.0,3,4,2,14.0,New Property,1620.0,0,1,0,0,0,0,95
flat,sector 85,SS The Leaf3.8 ★,1.75,7267.0,3,4,3,8.0,Relatively New,2179.0,0,1,0,0,0,0,49
flat,sector 56,The Lions CGHS,2.05,7885.0,4,4,3+,6.0,Relatively New,2500.0,0,0,0,0,1,1,101
house,sector 22,independent,4.75,20068.0,7,5,3+,3.0,Old Property,2367.0,0,0,0,1,1,1,49
flat,sector 113,Tata Gurgaon Gateway3.8 ★,2.45,10788.0,3,3,3,8.0,Relatively New,2014.0,0,0,0,0,0,0,110
flat,sector 90,Shree Vardhman Flora3.8 ★,0.65,3587.0,2,2,3,6.0,Relatively New,1618.0,1,0,0,0,0,0,174
flat,sector 56,Kiran Residency,1.55,7750.0,3,3,3,5.0,Old Property,1810.0,0,1,0,0,0,1,52
flat,sector 109,ATS Tourmaline3.9 ★,1.75,8140.0,3,4,3+,2.0,Relatively New,1946.0,0,1,0,0,1,0,65
flat,sector 88a,Godrej Oasis3.9 ★,0.95,7269.0,2,2,2,6.0,Relatively New,1452.0,0,0,0,0,0,0,79
flat,sector 49,Bestech Park View City 23.9 ★,3.0,12589.0,4,4,3,5.0,Moderately Old,2200.0,0,1,0,1,0,1,141
flat,sector 83,Emaar Palm Gardens4.1 ★,1.8,9474.0,3,3,3+,9.0,Relatively New,1719.0,0,0,0,0,0,0,0
flat,sector 37c,Piedmont Taksila heights3.6 ★,1.05,4792.0,3,3,3,7.0,Relatively New,1738.0,0,0,0,0,0,1,81
flat,sector 84,SS The Coralwood3.4 ★,1.05,6774.0,3,3,3,6.0,Relatively New,1610.0,0,0,0,0,1,0,129
flat,sector 104,Puri Emerald Bay3.7 ★,2.3,9388.0,3,4,3+,10.0,Moderately Old,2217.0,0,1,0,0,0,0,101
flat,sector 90,DLF New Town Heights 13.9 ★,1.2,6218.0,3,3,3+,15.0,Relatively New,1747.0,0,0,0,0,0,0,37
flat,sector 67a,Ireo The Corridors,2.08,12044.0,3,3,2,6.0,Under Construction,1563.0,0,0,0,0,1,0,0
flat,sector 28,Chanderlok Society,0.9,7235.0,4,2,3+,1.0,Old Property,1382.0,0,0,0,0,0,0,0
flat,sector 89,Smart World Gems,1.2,8433.0,3,3,2,3.0,New Property,1423.0,1,0,0,0,1,0,37
flat,sector 83,Vatika Lifestyle Homes3.8 ★,1.05,5983.0,3,3,2,14.0,Relatively New,1588.0,1,1,1,1,0,1,174
flat,sector 85,SS The Leaf3.8 ★,1.05,6162.0,2,2,3+,7.0,Relatively New,1512.0,0,0,1,0,0,0,144
flat,sector 37d,Ramprastha The Edge Towers3.5 ★,0.71,5420.0,2,2,3,10.0,New Property,1100.0,0,0,0,0,1,0,38
flat,sector 103,Satya The Hermitage3.5 ★,0.93,6405.0,2,3,3,3.0,Relatively New,1613.0,0,1,0,0,0,1,90
flat,sector 37c,Imperia The Esfera,0.85,5387.0,2,3,3,9.0,Relatively New,1442.0,1,0,0,0,0,0,49
flat,sector 90,Shree Vardhman Flora3.8 ★,0.65,5000.0,2,2,2,12.0,Old Property,1176.0,1,0,0,0,0,0,103
flat,sector 62,Pioneer Araya3.8 ★,10.75,19499.0,5,7,3,10.0,Relatively New,4990.0,0,1,0,0,0,1,153
flat,sector 11,Global Hill View,0.36,5150.0,2,2,0,15.0,Relatively New,699.0,0,0,0,0,0,0,0
flat,sector 65,Emaar MGF Emerald Floors Premier3.8 ★,2.55,15455.0,3,3,3,3.0,Relatively New,1650.0,1,1,0,0,0,0,21
house,sector 50,independent,7.0,23333.0,4,4,2,3.0,Old Property,3400.0,0,1,0,0,0,0,118
house,sector 82,vatika signature villas,4.7,21759.0,3,3,3+,3.0,New Property,2160.0,0,1,0,0,0,0,33
flat,sector 107,M3M Woodshire4.0 ★,1.01,7394.0,2,2,3+,11.0,New Property,1200.0,0,0,0,0,1,0,74
flat,sector 83,Vatika Gurgaon 213.7 ★,0.95,6574.0,2,2,3,5.0,Relatively New,1300.0,0,0,0,0,0,1,96
flat,sector 37d,BPTP Terra3.8 ★,1.71,7805.0,3,3,3+,7.0,Relatively New,2191.0,1,0,0,0,0,0,38
flat,sector 93,Signature Global Orchard Avenue3.6 ★,0.4,5479.0,2,2,0,0.0,Relatively New,730.0,0,0,0,0,0,0,0
flat,sector 92,Bestech Park View Sanskruti4.2 ★,1.6,8020.0,3,4,3+,10.0,Relatively New,1615.0,0,1,0,0,1,1,174
house,sector 47,malibu towne,8.81,27191.0,8,6,3+,3.0,Moderately Old,3240.0,1,1,0,0,1,1,27
house,sector 70a,independent,2.1,3889.0,3,2,1,3.0,New Property,667.0,0,0,0,0,0,0,0
flat,sector 82,Mapsko Royale Ville3.7 ★,1.22,7176.0,3,5,3+,10.0,Relatively New,2000.0,0,1,0,1,0,1,76
flat,sector 33,Godrej Nature Plus,1.3,8349.0,3,2,3+,18.0,New Property,1409.0,0,0,0,0,0,0,38
flat,sector 48,Parsvnath Green Ville3.9 ★,1.86,7654.0,3,3,3+,6.0,Moderately Old,2199.0,0,1,0,0,0,1,94
house,sector 56,independent,2.95,20233.0,2,2,0,1.0,Moderately Old,1458.0,0,0,0,0,0,0,0
house,sector 2,independent,5.7,22637.0,9,9,3+,3.0,Moderately Old,2430.0,0,0,0,1,0,1,0
flat,sector 89,M3M Soulitude,1.25,8784.0,3,3,3,3.0,New Property,1288.0,1,0,0,0,1,0,0
flat,sector 110,My Home,0.28,3167.0,2,1,1,2.0,Relatively New,1000.0,0,0,0,0,1,0,15
flat,sector 1,Samadhan Shri Kamal CGHS,2.01,11427.0,4,4,3+,10.0,Moderately Old,1956.0,0,0,0,0,0,2,0
flat,sector 109,Chintels Paradiso3.9 ★,2.0,7605.0,4,4,2,11.0,Relatively New,2380.0,0,1,0,1,0,0,64
flat,sector 70,Shree Vardhman Victoria3.8 ★,1.6,8205.0,3,3,3,10.0,Relatively New,1527.0,1,1,0,1,1,0,43
flat,sector 90,Shree Vardhman Flora3.8 ★,0.92,4718.0,3,3,2,6.0,Relatively New,2167.0,1,0,0,0,0,1,49
house,sector 7,independent,6.5,15046.0,3,2,3+,2.0,Old Property,4320.0,0,0,0,0,0,0,9
house,sector 12,independent,1.0,8230.0,3,7,3+,3.0,Moderately Old,3750.0,0,0,1,1,0,0,7
flat,sector 37c,Corona Optus3.9 ★,1.44,7251.0,3,3,3+,8.0,New Property,2211.0,0,1,0,0,0,0,37
flat,sector 95,Ramsons Kshitij3.7 ★,0.33,3910.0,2,2,1,14.0,New Property,694.0,0,0,0,0,1,1,79
flat,sector 3 phase 2,Shyamkunj ashok vihar pahse 2,0.3,4444.0,2,2,1,1.0,Relatively New,750.0,0,0,0,0,0,0,21
flat,sector 106,Viridian The Plaza 106,0.39,5571.0,1,1,1,7.0,Relatively New,567.0,0,0,0,0,0,0,130
flat,sector 99a,Pareena Coban Residences,1.32,6610.0,3,5,3,11.0,New Property,1737.0,0,1,0,0,0,0,88
house,sector 7,independent,0.45,5000.0,3,2,1,2.0,Old Property,900.0,0,0,0,0,1,0,12
flat,sector 81,DLF The Ultima4.0 ★,2.25,10553.0,3,3,3+,15.0,Relatively New,1929.0,0,1,0,0,0,2,165
flat,sector 59,Conscient Elevate,4.02,17501.0,3,3,1,3.0,Under Construction,2550.0,0,0,0,0,0,0,31
flat,sector 104,ATS Triumph3.9 ★,1.85,8079.0,3,4,3+,14.0,Relatively New,2072.0,1,1,1,1,0,0,117
flat,sector 88b,Vatika Xpressions,0.92,7360.0,2,2,2,3.0,Relatively New,1300.0,0,0,0,1,0,0,174
flat,sector 104,Zara Aavaas,0.4,7030.0,2,2,1,14.0,Relatively New,515.0,0,0,0,0,0,0,38
house,sector 109,international city by sobha phase 2,6.2,25514.0,5,5,2,2.0,Relatively New,2430.0,0,1,0,0,0,0,135
flat,sohna road,HCBS Sports Ville3.6 ★,0.27,4348.0,2,2,2,10.0,Relatively New,619.0,0,0,0,0,0,0,43
flat,sector 48,Bestech Park View City4.1 ★,1.8,10251.0,3,4,3,3.0,Moderately Old,1951.0,1,0,0,0,0,1,76
flat,sector 90,DLF Regal Gardens3.9 ★,1.78,8036.0,4,4,3+,8.0,Relatively New,2000.0,0,0,0,0,0,0,126
flat,sector 78,Umang Monsoon Breeze,1.15,5285.0,3,3,3,9.0,Moderately Old,1969.0,0,1,0,0,1,0,22
flat,sector 92,Sare Crescent Parc3.5 ★,0.9,4278.0,4,5,3+,14.0,Relatively New,1692.0,0,1,0,0,1,0,62
flat,sector 86,DLF New Town Heights 24.0 ★,1.28,8205.0,3,4,3+,12.0,Moderately Old,1740.0,0,1,0,1,0,0,96
flat,sector 33,Central Park Flower Valley,2.3,12778.0,4,4,3+,5.0,New Property,2000.0,0,1,0,1,0,0,42
flat,sector 37c,Imperia The Esfera,0.86,4886.0,3,3,2,0.0,New Property,1593.0,0,0,0,0,1,0,35
house,sector 12,independent,6.0,35088.0,4,6,2,2.0,Old Property,1710.0,0,0,0,0,0,0,0
flat,sector 61,Smart World Orchard,1.57,13652.0,2,2,2,3.0,New Property,1150.0,1,0,0,0,1,0,71
house,sector 33,unitech uniworld resorts,8.0,11429.0,4,4,3+,2.0,Old Property,7000.0,1,1,1,1,0,0,77
flat,sector 90,Shree Vardhman Flora3.8 ★,0.66,5077.0,2,2,3,4.0,Relatively New,1122.0,1,0,0,0,0,0,119
house,sohna road,signature global park,0.85,7589.0,3,2,2,1.0,Under Construction,1120.0,0,0,0,0,0,0,15
house,sector 70a,bptp pedestal,0.9,7582.0,2,2,3+,3.0,New Property,1319.0,0,1,0,0,1,0,153
flat,sector 2,rk tower,0.95,9596.0,2,2,1,1.0,Relatively New,1100.0,0,0,0,0,0,0,99
flat,sector 4,HUDA Ashok Vihar Phase 13.9 ★,0.43,6615.0,2,2,1,2.0,Relatively New,722.0,0,0,0,0,0,0,7
house,sector 54,suncity township,2.0,3440.0,9,9,3,11.0,Relatively New,60.0,0,1,0,0,0,2,7
flat,sector 66,Emaar MGF The Palm Drive4.1 ★,3.4,15455.0,3,4,3,9.0,Relatively New,2200.0,0,1,1,0,0,1,96
flat,sector 69,Tulip Violet4.3 ★,1.4,8917.0,3,3,1,12.0,Relatively New,1419.0,0,0,0,1,0,0,86
flat,sector 88a,Godrej Oasis3.9 ★,1.3,7259.0,3,3,3+,4.0,Relatively New,1990.0,0,0,0,0,0,0,79
flat,sector 102,Conscient Heritage Max4.3 ★,2.15,10005.0,3,4,3+,18.0,Relatively New,1945.0,1,1,0,0,0,1,134
flat,sector 93,Signature Global Orchard Avenue3.6 ★,0.4,7353.0,2,2,2,11.0,New Property,604.0,0,0,0,0,0,0,37
flat,sector 10a,Karmyogi Apartment,2.3,6466.0,6,4,2,6.0,Moderately Old,3951.0,0,0,0,0,0,0,0
flat,sector 54,DLF Park Place4.1 ★,6.75,24963.0,4,4,2,8.0,Moderately Old,2076.0,0,1,0,0,0,2,135
flat,sector 71,CHD Avenue 713.6 ★,0.79,6594.0,2,2,2,8.0,Relatively New,1084.0,0,0,0,0,1,0,0
flat,sector 86,Pyramid Urban Homes 2,0.43,8583.0,2,2,1,6.0,New Property,557.0,0,0,0,0,1,0,72
flat,sector 82,Vatika The Seven Lamps3.8 ★,1.28,6819.0,3,3,3,3.0,Relatively New,1800.0,1,0,0,0,0,1,165
flat,sector 72,Tata Primanti4.1 ★,3.2,12190.0,4,4,3+,8.0,Moderately Old,2600.0,0,1,0,0,0,1,168
house,sector 69,independent,0.8,10485.0,1,1,0,1.0,New Property,763.0,0,0,0,0,0,0,0
flat,gwal pahari,Suncity Vatsal Valley,1.38,9650.0,3,3,2,1.0,Relatively New,1294.0,0,0,0,0,0,1,151
house,sector 89,greenopolis,0.7,5397.0,2,2,2,14.0,New Property,1297.0,0,0,0,0,0,0,0
flat,sector 83,Emaar Palm Gardens4.1 ★,1.8,9474.0,3,4,3,4.0,Relatively New,1551.0,1,1,1,1,0,1,174
flat,sector 82a,Vatika Sovereign Next,3.85,7500.0,5,6,3+,6.0,New Property,5711.0,0,1,0,1,0,0,148
flat,sector 113,La Vida by Tata Housing,1.9,18500.0,3,2,2,10.0,Relatively New,1285.0,0,0,0,1,0,1,174
flat,sector 62,Emaar Digihomes,2.1,14257.0,2,2,2,30.0,New Property,1365.0,0,1,0,0,0,0,52
flat,sector 90,DLF New Town Heights 13.9 ★,1.25,8639.0,3,4,3+,0.0,Old Property,1608.0,0,1,0,0,0,2,31
house,sector 105,independent,0.38,8444.0,2,2,2,1.0,Moderately Old,56.0,0,0,0,0,0,0,0
flat,sector 104,Godrej Summit3.7 ★,1.35,5015.0,4,5,3+,0.0,Relatively New,2991.0,1,1,1,1,0,0,88
flat,sector 92,Sare Homes,0.5,4237.0,3,3,2,1.0,Relatively New,1068.0,0,0,0,0,0,0,26
house,sector 50,unitech nirvana birch court,7.1,31430.0,3,3,3,1.0,Moderately Old,2259.0,0,1,0,0,0,0,49
house,sector 40,independent,2.1,23333.0,3,3,2,3.0,Moderately Old,900.0,0,0,0,0,1,1,35
flat,sector 90,Shree Vardhman Flora3.8 ★,0.7,5385.0,2,2,3,13.0,New Property,1176.0,1,0,0,0,0,0,15
flat,sector 103,Indiabulls Centrum Park3.7 ★,1.32,7788.0,3,3,3+,6.0,Relatively New,1300.0,1,0,0,0,0,0,49
house,sector 50,unitech espace,11.29,34846.0,5,5,3+,2.0,Moderately Old,3240.0,1,0,0,1,0,0,21
flat,sector 102,Shapoorji Pallonji Joyville Gurugram4.0 ★,2.04,14069.0,3,3,3+,1.0,Relatively New,1644.0,0,0,0,0,0,0,72
house,sector 7,independent,1.75,11111.0,4,2,2,2.0,Old Property,1575.0,0,0,0,0,1,0,31
flat,sector 102,Shapoorji Pallonji Joyville Gurugram4.0 ★,2.12,11447.0,3,3,3,9.0,New Property,1571.0,0,0,0,0,0,0,109
flat,sector 56,Mariners Home,2.11,8612.0,3,2,3,4.0,Relatively New,2250.0,0,0,0,0,1,1,126
flat,sector 37c,ILD Greens4.1 ★,0.95,9223.0,2,2,3+,11.0,Relatively New,1179.0,0,0,1,1,0,1,119
flat,sector 37d,BPTP Terra3.8 ★,1.75,7987.0,4,4,3,7.0,Relatively New,2100.0,0,0,0,0,1,1,120
house,sector 46,independent,3.6,24845.0,5,5,3+,3.0,Moderately Old,1449.0,0,1,0,0,0,1,75
flat,sector 95,ROF Ananda,0.31,5647.0,2,2,1,5.0,Relatively New,610.0,0,0,0,1,0,1,74
flat,sector 61,Smart World Orchard,1.9,22700.0,3,3,3,1.0,New Property,1137.0,0,0,0,0,0,0,30
flat,sector 85,SS The Leaf3.8 ★,2.0,8306.0,3,4,3,6.0,Relatively New,2300.0,0,1,0,0,0,0,49
flat,sector 63a,Birla Navya,3.23,26872.0,3,3,3,4.0,New Property,1202.0,0,1,0,0,0,0,52
house,sector 109,international city by sobha phase 1,12.0,20000.0,5,6,3,2.0,Relatively New,7000.0,1,1,0,0,0,1,154
flat,sector 56,Rail Vihar CGHS3.9 ★,1.35,10385.0,3,2,2,1.0,Old Property,1275.0,0,0,0,0,1,0,159
flat,sector 37d,BPTP Terra3.8 ★,1.45,8007.0,3,3,3,8.0,Relatively New,1711.0,0,0,0,0,0,0,149
flat,sohna road,HCBS Sports Ville3.6 ★,0.2,2667.0,2,2,1,4.0,New Property,743.0,0,0,0,0,0,0,15
flat,sector 81,DLF The Ultima4.0 ★,2.4,11412.0,3,3,3+,12.0,Relatively New,1650.0,0,1,0,0,0,2,49
flat,sector 85,Orris Carnation Residency3.7 ★,0.8,4857.0,3,4,3,4.0,Relatively New,1390.0,0,1,0,0,0,1,40
flat,sector 70,Unitech South Park,1.13,7001.0,3,3,2,1.0,Under Construction,1457.0,0,0,0,0,0,0,46
flat,sector 104,ATS Triumph3.9 ★,2.6,8254.0,4,4,3+,12.0,Relatively New,2851.0,0,1,0,0,0,0,118
flat,sohna road,Breez Global Heights4.2 ★,0.39,4105.0,2,2,2,3.0,Relatively New,720.0,0,0,0,0,0,0,0
flat,sector 37c,Piedmont Taksila heights3.6 ★,0.9,5856.0,3,3,3,9.0,Moderately Old,1537.0,0,0,0,0,0,1,94
flat,sector 78,Umang Monsoon Breeze,0.75,6053.0,2,2,1,5.0,Moderately Old,1239.0,0,0,0,0,0,0,0
flat,sector 33,Godrej Nature Plus,1.15,11558.0,2,2,2,15.0,Under Construction,103.0,0,0,0,0,0,0,38
flat,sector 107,Signature Global Solera3.7 ★,0.28,5680.0,2,2,2,11.0,Relatively New,543.0,0,0,0,0,0,0,29
flat,sector 33,Central Park Flower Valley,2.15,13522.0,3,3,3+,1.0,New Property,1439.0,0,0,0,0,0,0,31
flat,sector 22,Ambience Creacions,1.99,15547.0,2,2,2,9.0,New Property,1285.0,0,0,0,0,0,0,49
flat,sector 15,the pearl apartmen,0.43,5584.0,2,2,1,2.0,Relatively New,856.0,0,0,0,0,0,1,28
flat,sector 33,Godrej Nature Plus,1.4,9333.0,2,2,3,14.0,Under Construction,1448.0,0,0,0,0,0,0,67
flat,sohna road,Trisara Our Homes 3,0.36,5980.0,2,2,1,1.0,New Property,522.0,0,0,0,0,0,0,45
house,sector 23,independent,2.4,12000.0,3,3,2,2.0,Moderately Old,2000.0,0,0,1,1,0,0,28
flat,sector 95,Signature Signum 95A,0.4,7782.0,2,2,2,3.0,New Property,571.0,0,0,0,0,0,1,44
flat,sector 85,SS The Leaf3.8 ★,2.13,7575.0,4,4,3,6.0,Relatively New,2600.0,0,0,0,0,0,0,49
flat,sector 37d,BPTP Terra3.8 ★,1.6,7303.0,4,3,3+,7.0,Relatively New,2000.0,0,0,0,0,1,1,139
flat,sector 24,Ambience Lagoon3.9 ★,4.25,13281.0,3,4,3+,3.0,Old Property,3201.0,0,1,0,1,0,1,143
house,sohna road,independent,1.5,14245.0,2,3,2,1.0,New Property,1053.0,1,0,0,1,0,1,69
flat,sector 69,Tulip Leaf,2.07,11424.0,3,3,3,16.0,Relatively New,1640.0,0,0,0,0,0,0,49
house,sector 9,independent,3.5,13410.0,9,9,3+,3.0,Relatively New,2610.0,1,0,0,0,0,0,23
flat,sector 65,M3M Heights,2.79,14170.0,3,3,3,26.0,New Property,1969.0,0,0,0,0,0,0,15
house,sector 26,independent,6.75,27778.0,3,3,3,2.0,Moderately Old,2430.0,0,0,0,0,0,0,27
flat,sector 49,Orchid Petals4.1 ★,2.23,10969.0,3,3,3,14.0,Relatively New,1840.0,0,0,0,0,1,0,40
flat,sector 2,Bestech Park View Residency3.9 ★,1.02,7208.0,2,2,3,11.0,Moderately Old,1281.0,0,0,0,0,0,0,92
flat,sector 102,Shapoorji Pallonji Joyville Gurugram,1.6,11696.0,2,2,3,14.0,Moderately Old,1368.0,0,0,0,0,0,0,0
flat,sector 36,Signature Global Infinity Mall,0.41,6269.0,2,2,3,3.0,New Property,654.0,0,0,0,0,0,0,0
house,sector 70a,bptp visionnaire,5.25,20115.0,5,4,3+,3.0,New Property,2610.0,0,1,0,0,0,1,49
flat,sector 92,Sare Homes,0.65,4587.0,3,3,2,3.0,Relatively New,1574.0,0,0,0,0,0,0,6
house,sector 26,dlf city phase 1,5.5,30556.0,4,4,3,2.0,Moderately Old,1800.0,1,1,0,1,0,0,69
flat,sector 107,M3M Woodshire4.0 ★,0.8,5857.0,2,2,3+,14.0,New Property,1236.0,0,0,0,0,0,0,67
flat,sector 69,Tulip Violet4.3 ★,1.32,8413.0,3,3,1,12.0,Relatively New,1419.0,0,0,0,1,0,1,86
flat,sector 79,Godrej 1014.0 ★,2.0,8475.0,3,4,3+,9.0,Relatively New,1963.0,0,1,0,0,0,0,108
house,sector 43,sushant lok 1 builder floors,13.0,48148.0,3,3,3+,4.0,New Property,2700.0,0,0,0,1,0,1,7
flat,sohna road,MVN Athens3.7 ★,0.25,5187.0,2,2,1,3.0,Relatively New,535.0,0,0,0,0,0,0,51
flat,sector 76,Corona Gracieux,1.05,5949.0,3,3,3+,7.0,Relatively New,1597.0,0,0,0,0,0,1,133
flat,sector 28,DLF Regency Park 13.6 ★,1.35,11739.0,2,2,2,14.0,Old Property,1120.0,0,0,1,0,0,0,66
flat,sector 49,Bestech Park View City 23.9 ★,2.9,12170.0,4,4,3+,5.0,Moderately Old,2157.0,0,1,0,0,0,0,117
flat,sector 99a,Pareena Coban Residences,1.16,5809.0,3,3,3,3.0,Relatively New,1790.0,0,1,0,0,1,0,49
flat,sector 54,DLF The Crest3.6 ★,11.0,35484.0,4,5,3+,7.0,Relatively New,3444.0,1,1,0,1,0,0,49
flat,sector 69,Tulip Violet4.2 ★,1.38,8967.0,3,3,1,12.0,Relatively New,1392.0,0,0,0,1,0,0,86
flat,sector 71,CHD Avenue 713.6 ★,1.2,7407.0,3,3,3,4.0,Relatively New,1466.0,0,0,0,0,1,1,49
flat,sector 62,Pioneer Araya3.8 ★,9.95,20996.0,4,6,3,12.0,Relatively New,3933.0,0,1,0,1,0,1,138
flat,sector 85,SS The Leaf3.8 ★,2.13,7575.0,4,4,3,2.0,Relatively New,2600.0,0,0,0,0,0,0,49
flat,sector 71,CHD Avenue 713.6 ★,0.82,7081.0,2,2,2,6.0,Moderately Old,1086.0,0,0,0,0,0,0,0
flat,sector 68,Pareena Mi Casa,1.15,9237.0,2,2,3,8.0,New Property,1127.0,0,0,0,0,0,0,49
flat,sector 50,Unitech Harmony,2.6,9591.0,3,4,2,15.0,Relatively New,2700.0,0,1,0,0,1,1,174
flat,manesar,Green Campus CHS,0.92,4023.0,3,3,3+,8.0,Moderately Old,1924.0,0,1,0,0,0,0,5
flat,sector 99,Pivotal Riddhi Siddhi,0.5,8518.0,2,1,2,7.0,New Property,652.0,0,0,0,0,0,0,24
